age,annual_income,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back,gender_Male,gender_Other,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_High School,education_level_Master's,education_level_Other,education_level_PhD,employment_status_Retired,employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation,grade_subgrade_A2,grade_subgrade_A3,grade_subgrade_A4,grade_subgrade_A5,grade_subgrade_B1,grade_subgrade_B2,grade_subgrade_B3,grade_subgrade_B4,grade_subgrade_B5,grade_subgrade_C1,grade_subgrade_C2,grade_subgrade_C3,grade_subgrade_C4,grade_subgrade_C5,grade_subgrade_D1,grade_subgrade_D2,grade_subgrade_D3,grade_subgrade_D4,grade_subgrade_D5,grade_subgrade_E1,grade_subgrade_E2,grade_subgrade_E3,grade_subgrade_E4,grade_subgrade_E5,grade_subgrade_F1,grade_subgrade_F2,grade_subgrade_F3,grade_subgrade_F4,grade_subgrade_F5
28,20890.43,1740.87,0.289,757,3487.09,10.59,60.0,75.11,5.0,34242.94,26411.72,1.0,0.0,3.0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,30163.17,2513.6,0.469,718,17018.62,10.54,36.0,553.47,6.0,35557.89,27751.31,2.0,0.0,2.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,13128.41,1094.03,0.124,595,26222.12,11.7,36.0,867.2,7.0,23025.38,21595.1,1.0,0.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
61,116460.11,9705.01,0.21,749,16681.48,12.91,60.0,378.79,8.0,85885.94,50345.25,2.0,0.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,30866.0,2572.17,0.141,769,21081.31,10.66,36.0,686.79,9.0,30016.67,22314.97,1.0,0.0,2.0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,73936.28,6161.36,0.208,697,500.0,9.82,60.0,10.58,3.0,67476.65,15681.36,3.0,0.0,3.0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,207507.82,17292.32,0.097,574,19801.35,12.44,60.0,444.89,7.0,222933.74,58914.84,3.0,0.0,4.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,23883.44,1990.29,0.083,647,4033.48,8.46,36.0,127.25,7.0,22832.88,7983.4,4.0,0.0,6.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,44940.72,3745.06,0.235,653,8448.66,11.26,36.0,277.64,2.0,45580.15,25684.6,2.0,0.0,2.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22,48294.58,4024.55,0.112,773,500.0,7.42,60.0,10.0,2.0,66424.22,25882.77,1.0,0.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,17097.73,1424.81,0.164,715,7396.7,10.72,36.0,241.18,7.0,17425.72,11839.61,1.0,0.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,60448.69,5037.39,0.293,689,13177.76,15.25,36.0,458.43,5.0,59081.68,13313.72,2.0,0.0,3.0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,82159.62,6846.63,0.291,697,14196.26,9.99,36.0,458.01,7.0,97860.14,7100.31,2.0,0.0,3.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,28145.17,2345.43,0.066,667,12779.16,11.28,36.0,420.07,5.0,28417.49,8737.85,1.0,0.0,2.0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,47443.39,3953.62,0.103,649,14186.6,13.3,60.0,324.97,3.0,59294.04,17962.32,0.0,0.0,0.0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36,39129.59,3260.8,0.081,629,3457.02,17.55,36.0,124.2,6.0,59850.05,25822.4,3.0,0.0,4.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
71,32187.71,2682.31,0.293,617,19739.47,17.17,36.0,705.44,7.0,42506.5,7389.58,3.0,0.0,4.0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,67313.89,5609.49,0.095,630,500.0,12.71,60.0,11.3,6.0,69797.96,23887.26,1.0,0.0,1.0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
43,24040.59,2003.38,0.067,692,12603.57,11.59,36.0,416.16,6.0,25560.08,15663.97,4.0,0.0,5.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,28962.59,2413.55,0.214,568,3491.57,16.46,36.0,123.55,2.0,17873.74,3057.52,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,15630.57,1302.55,0.06,745,500.0,14.1,60.0,11.66,8.0,19847.19,6969.22,1.0,0.0,1.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,27312.22,2276.02,0.077,664,11232.03,11.72,60.0,248.26,1.0,26649.51,3655.26,0.0,0.0,1.0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,64718.32,5393.19,0.156,638,3180.06,9.89,60.0,67.39,4.0,96282.05,29653.01,2.0,0.0,4.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38,33887.91,2823.99,0.08,592,8959.41,16.07,36.0,315.3,2.0,47697.46,27577.32,1.0,0.0,1.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
62,25077.05,2089.75,0.132,754,13234.35,11.05,60.0,288.08,8.0,28681.46,15345.12,3.0,0.0,3.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,11778.43,981.54,0.209,546,18200.61,13.44,60.0,418.23,10.0,19045.39,6589.0,0.0,0.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
49,14458.33,1204.86,0.111,773,15940.39,12.12,36.0,530.36,7.0,15630.54,6992.25,2.0,0.0,2.0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,16077.08,1339.76,0.024,610,18271.81,9.97,36.0,589.32,4.0,16584.63,14578.31,2.0,0.0,2.0,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46,37392.4,3116.03,0.181,558,17357.0,16.99,60.0,431.27,3.0,54358.16,24170.19,1.0,0.0,1.0,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
43,106801.88,8900.16,0.377,653,26368.06,15.72,36.0,923.38,3.0,140907.1,123923.09,2.0,0.0,2.0,1,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,52604.86,4383.74,0.235,718,22641.16,9.31,36.0,723.25,8.0,39109.53,28925.27,1.0,0.0,3.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,33639.94,2803.33,0.055,684,15986.07,11.69,36.0,528.6,4.0,47993.12,37980.78,1.0,0.0,5.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,57971.78,4830.98,0.227,591,13158.89,12.39,36.0,439.52,2.0,41503.87,31607.84,2.0,0.0,3.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
65,26519.75,2209.98,0.081,661,14652.73,12.63,60.0,330.63,8.0,28111.43,12964.41,2.0,0.0,2.0,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22,6695.57,557.96,0.065,709,4093.02,12.67,36.0,137.26,3.0,10664.35,9301.71,0.0,0.0,0.0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
